ET,NEE,ER,GPP,TMAX,TMIN,TAVG,HAVG,HDEG,CDEG,WCMN,WSPD,ATOT,RAIN,EVI
1.719079919999999,-2.846480161061948,2.389198237008849,5.235678398070799,54.14,31.48,41.84,76.29,22.19,0,25.53,12.04,12.06,0,0.547
0.6946709930000001,-0.4421999883185844,2.054779315486726,2.49697930380531,44.85,27.15,37.01,83,29,0,20.16,5.33,3.83,0.09,0.558
1.66757842,-0.9121271129203543,2.190356553743363,3.102483666663717,49.5,30.19,40.43,80.36,25.16,0,20.77,10.25,5.58,0.04,0.5690000000000001
1.270474699,-1.265405662035398,1.918406705017699,3.183812367053098,48.43,18.2,32.72,57.64,31.69,0,8.38,8.96,12.86,0,0.5800000000000001
1.58303347,-1.829461761238939,2.093128921632744,3.922590682871682,56.12,28.68,39.76,56.09,22.6,0,18.09,11.66,12.31,0,0.591
0.5511290489999998,0.8923192572743365,1.768648967362833,0.8763297100884955,41.06,33.1,36.29,84.69,27.92,0,23.15,9.45,0.94,0.13,0.602
0.6862131910999998,-0.245863075221239,1.756526764051592,2.002389839272832,39.1,23.67,32.84,94.9,33.61,0,14.95,12.18,1.95,0.09,0.613
1.2609118158,-2.302030052123894,1.670056493495576,3.97208654561947,55.18,20.78,35.19,72.02,27.02,0,12.72,6.63,12.06,0.01,0.624
1.482813521999999,-4.32756324,1.593293834070797,5.920857074070797,54.36,26.64,38.14,74.9,24.5,0,19.91,7.5,9.66,0,0.635
1.702719452,-4.777067345734514,1.523845881079646,6.300913226814159,57.04,25.99,38.76,75.39,23.49,0,17.85,8.83,11.85,0,0.6406000000000001
1.410361459999999,-5.361267496460177,1.584388839823009,6.945656336283187,65.86,28.29,42.95,67.15,17.92,0,19.79,7.12,-996,0.01,0.6462
1.355495025,-6.118299637168144,1.571797258407079,7.69009689557522,65.52,29.1,44.84,55.23,17.69,0,19.77,7.89,12.22,0,0.6518
1.23664336,-5.472065150442479,1.644695578672566,7.116760729115047,72.21,32.66,49.75,46.91,12.56,0,26.93,7.23,12.25,0,0.6574
1.616855537999999,-5.089180838495577,1.58108080460177,6.670261643097345,72.16,32.67,51.01,53.06,12.58,0,27.88,7.58,11.98,0,0.663
1.51357105,-3.930461812831859,1.331683345752213,5.262145158584072,49.57,28.5,42.04,74.99,25.97,0,23.18,9.73,9.27,0.03,0.6534
0.9620833008999996,-3.70410970938053,1.00767266761062,4.711782376991148,43.62,27.08,34.89,80.02,29.65,0,18.81,7.98,8.66,0,0.6438
0.3966819635,-2.546084296991152,1.141139081946903,3.687223378938053,34.83,16.52,29.57,94.93,39.33,0,7.42,12.33,3.98,0.15,0.6342
0.3927392700000001,-1.285957271150443,0.9153756583008851,2.201332929451327,35.96,12.49,24.22,90.53,40.78,0,3.93,4.79,11.15,0.16,0.6246
0.0283640697,-0.3800931164601771,0.7519468247522126,1.13203994121239,32.05,24.7,29.33,96.93,36.62,0,16.41,8.06,2.86,0.01,0.615
0.2027527623,-0.442914062097345,0.8724893625557525,1.315403424653097,32.27,21.24,27.76,90.34,38.24,0,13.18,5.96,11.01,0.13,0.6053999999999999
0.28952092,-2.29514827778761,0.7204449102212388,3.01559318800885,44.55,18.2,32.71,75.75,33.62,0,10.78,7.51,12.01,0.32,0.5958
0.6467106499999999,-2.242526730530973,0.9595309053982306,3.202057635929203,54.12,33.86,42.94,75.57,21.01,0,26.07,13.65,9.07,0.3,0.5861999999999999
1.112061049,-2.830313296752212,0.6086258182831858,3.438939115035398,48.36,28.32,36.64,81.43,26.66,0,21.95,7.61,11.29,0,0.5766
1.160363835,-2.35199303840708,0.5969796817699117,2.948972720176992,58.35,26.26,40.59,71.48,22.69,0,20.48,8.01,11.57,0,0.567
1.21701439,-3.425809396261062,0.480117893041593,3.905927289302655,63.03,30.73,45.58,61.12,18.12,0,24.24,6.17,11.4,0,0.569
1.669067109,-2.186627327840708,1.132706831893806,3.319334159734513,67.59,32.13,50.14,67.11,15.14,0,26.25,14,10.5,0,0.571
2.54673275,-1.413196821238939,1.403212269026548,2.816409090265488,56.79,21.14,43.01,59.41,26.04,0,12.57,20.3,11.44,0,0.573
1.325270324,-1.822177669460177,0.5501902045221237,2.372367873982302,50.05,15.04,30.28,60.67,32.45,0,3.67,10,11.63,0,0.575
1.200094742,-1.658021433451327,0.9729524309734513,2.63097386442478,61.59,21.21,40,59.25,23.6,0,12.63,7.63,11.48,0,0.577
2.0162965,-2.311655621415929,1.194902373185841,3.50655799460177,65.97,29.45,48.29,39.51,17.29,0,21.88,12.38,11.9,0,0.5620999999999999
1.85450295,-2.235392515752212,1.453951058495575,3.689343574247788,66,34.66,49.23,44.25,14.67,0,31.55,14.63,11.32,0,0.5471999999999999
1.17021263,-0.8493285846902656,1.083333482123894,1.932662066814159,44.47,31.3,37.94,71.57,27.11,0,23.34,8.54,5.31,0,0.5323
1.033262951,-0.4089509076106194,1.376255369628318,1.785206277238939,54.05,35.83,46.32,95.71,20.06,0,29.23,15.33,1.32,0.6,0.5174
1.27723063,-1.263108258318584,1.190395191504425,2.453503449823009,40.95,30.21,36.22,78.25,29.42,0,22.54,13.49,5.41,0.58,0.5025
0.9840658419999999,-0.4621645266371681,0.9317349296283186,1.393899456265487,34.41,23.01,29.6,83.78,36.29,0,14.44,-996,3.96,0.35,0.4876
1.086556893,-1.542641583185841,1.063799244955752,2.606440828141593,34.8,26.3,30.98,91.28,34.45,0,18.62,-996,6.2,0.22,0.4727
0.004392994000000009,-2.260654606991149,1.002609290707965,3.263263897699114,40.39,27.82,33.63,85.36,30.9,0,21.66,5.35,10.9,0.4,0.4578
0.116118326,-2.263329475486725,1.07744333559292,3.340772811079646,45.72,23.46,32.1,91.45,30.41,0,14.95,5,8.97,0.1,0.4429
0.6862244550000002,-1.936382791061947,1.17358344079646,3.109966231858408,57.87,26.3,40,77.75,22.92,0,20.28,6.55,11.53,0.02,0.428
1.867711424,-1.244710111858407,2.61389649679646,3.858606608654868,72.72,25.89,50.42,53.19,15.7,0,21.39,8.77,18.62,0,0.559
2.87136521,-2.409671222123893,2.0266802829,4.436351505023894,57.56,33.75,47.39,50,19.35,0,27.82,16.7,18.89,0,0.5578000000000001
1.51566805603,-2.838896076106195,1.184412940088496,4.02330901619469,52.68,27.67,40.26,62.75,24.82,0,18.22,10.29,14.17,0,0.5566000000000001
1.526507964,-2.64869383539823,1.408995568672567,4.057689404070797,60.42,33.11,44.51,74.54,18.24,0,27.58,6.43,13.88,0,0.5554
1.24550848,-0.8577697930088495,1.553546966814159,2.411316759823009,60.98,37.7,49.02,99.06,15.66,0,30.97,14.54,5.73,0.01,0.5542
2.84220317,-2.561477945575221,2.289051003982301,4.850528949557522,61.79,37.18,49.25,56.93,15.51,0,27.99,15.82,14.48,0,0.553
1.595711599,-2.940950723893806,1.881809594346903,4.822760318240709,55.49,25.39,40.47,62.49,24.56,0,16.8,7.58,16.72,0,0.5518000000000001
2.3689030856,-1.960368546902655,2.409446130483186,4.369814677385842,64.65,26.43,44.74,48.2,19.46,0,20.15,9.12,19.92,0,0.5506000000000001
2.6325187,-2.103809511504424,3.293451599893806,5.397261111398231,70.83,32.52,51.22,45.4,13.33,0,25.54,11.2,20.59,0,0.5494
2.607146820000001,-2.740720444247787,3.945895904070797,6.686616348318585,77.45,38.73,55.83,59,6.91,0,31.99,13.24,15.94,0.01,0.5482
1.2344081,-0.2313230710619468,3.654445042035399,3.885768113097346,56.88,34.84,48.59,84.02,19.14,0,35.14,14.13,6.66,0.03,0.547
2.250557734,-1.295021644247788,3.818078893752213,5.113100537999999,64.54,28.42,45.74,71.67,18.52,0,23.62,6.44,20.14,0,0.5458000000000001
2.7650137,-1.377972573451328,3.879279458761063,5.25725203221239,66.7,31.63,48.9,53.3,15.84,0,24.55,13.68,20.91,0,0.5446000000000001
2.8862667,-2.077815321238939,4.361022209389381,6.438837530628319,71.28,37.88,55.01,49.64,10.42,0,30.88,16.2,18.12,0,0.5434
2.5010457,-1.559542699115044,5.161178570415929,6.720721269530975,74.66,52.95,61.66,67.49,1.19,0,-996,23.56,15.97,0,0.5422
3.8175058,-1.198820309734513,6.300446831681415,7.499267141415931,82.27,60.01,68.58,63.05,0,6.14,-996,23.61,20,0,0.541
1.26497539,-1.290229407079646,4.624525174778761,5.914754581858407,60.82,46.53,51.81,80.11,11.33,0,39.93,11.11,7.01,0,0.5596
0.9203567709999999,-0.3136323536283178,4.475125659026548,4.788758012654867,69.76,48.63,54.08,93.46,5.8,0,44.58,7.46,4.37,0.08,0.5782
1.244421729,1.393487115132743,5.020389361115044,3.626902245982301,70.84,49.84,59.34,91.2,4.66,0,46.86,11.68,5.34,0.05,0.5968
4.734469749999999,-3.534409720353984,4.185445576460178,7.719855296814159,68.07,49.5,58.56,55.87,6.22,0,45.1,15.6,19.78,0.32,0.6154000000000001
3.679819769999999,-3.652465308849559,4.221295598230088,7.873760907079649,66.94,38.57,52.45,57.14,12.25,0,33.04,11.79,21.94,0,0.634
5.07875089,-7.825081431504425,4.021438434690265,11.84651986619469,76.24,34.23,56.72,51.54,9.76,0,29.99,9.47,27.34,0,0.654
1.1469590786,1.686687013274337,3.534257516814159,1.847570503539823,73.56,51.13,61.17,77.51,2.65,0,-996,8.78,28.85,0,0.173
2.203097559552001,0.413694740489868,3.73645538313304,3.322760642643173,91.29,68.77,78.99,60.88,0,15.03,-996,22.9,17.51,0,0.403
1.474892000000001,-3.053274780663437,2.418664892376211,5.471939673039648,64.13,32.57,45.41,56.38,16.65,0,25.03,16.8,12.69,0,0.819
0.3000552816520001,0.6789118409762115,1.374992654598238,0.6960808136220265,54.61,22.2,34.7,44.08,26.6,0,13.02,8.45,11.36,0,0.668
2.492533452218,-3.174470401385022,4.267283405487224,7.441753806872246,70.39,38.83,53.87,63.12,10.39,0,33.6,6.18,25.53,0,0.573
4.236949539961,1.766812338761234,5.011955669505728,3.245143330744493,71.17,46.85,59.15,70.87,5.99,0,45.81,10.78,28.15,0.01,0.229
3.028291908108,4.193157661604404,6.882112835595596,2.68895517399119,75.11,42.93,59.84,69.66,5.98,0,41.04,4.89,28.07,0,0.234
1.387279084621,4.193444615392072,6.48985301722467,2.2964084018326,66.72,49.28,58.57,86.99,7,0,47.37,5.79,8.76,0.08,0.239
2.541425607878999,2.481591363993832,5.718005449985022,3.236414085991191,70.39,45.96,57.35,77.28,6.82,0,42.29,11.84,16.7,0.01,0.244
2.866756279883,1.55697286205815,4.771830723732159,3.214857861674009,73.72,43.22,58.82,66.51,6.53,0,38.67,8.42,29.67,0,0.249
3.058894255847,1.803676123348018,5.07969986352423,3.276023740176212,86.99,50.74,70.39,60.47,0,3.86,-996,16.63,28.05,0,0.254
2.245146807122,1.913627442679296,4.86297805273216,2.949350610052863,86.72,59.4,75.64,68.41,0,8.06,-996,9.15,28.48,0,0.259
2.56213016915,3.870377183640529,5.116640189614096,1.246263005973569,90.36,67.82,78.57,67.27,0,14.09,-996,12.1,22.66,0,0.264
2.116168712499999,0.828176242686344,3.927734129822908,3.099557887136565,80.67,52.29,68.78,64.44,0,1.48,-996,11.01,29.19,0,0.269
2.328085574038,1.833040085368282,5.197825385896917,3.364785300528634,87.04,49.5,69.41,56.75,0,3.27,48.98,5.67,24.52,0,0.274
2.631163959429999,-1.856068117628193,4.404127031429075,6.260195149057267,69.44,42.3,55.5,69.48,9.13,0,37.95,6.68,18.39,0,0.607
1.12269869879,-3.11152919859119,2.523080586377973,5.634609784969165,53.71,24.68,36.49,50.56,25.81,0,16.45,9.46,12.6,0,0.92
0.65296602876,-2.993272333874009,1.702856059429956,4.696128393303965,34.63,12.99,24.99,59.25,41.19,0,3.58,10.03,12.28,0,1.03
0.46378287803,-1.230286044171806,1.633615366242291,2.863901410414096,51.28,13.14,30.1,57.08,32.79,0,3.61,6.85,10.08,0,0.9955
0.8492866260099998,-2.313402905830837,2.102635713552423,4.416038619383262,56.89,24.47,38.05,56.08,24.32,0,15.69,9.03,12.34,0,0.9610000000000001
0.9037657770299996,-2.079349596713657,2.535564122801762,4.614913719515418,69.4,26.53,46.21,36.27,17.03,0,21.44,8.95,12.61,0,0.9265
1.03264423804,-2.127641035503965,2.725595514451982,4.853236549955947,69.46,31.17,48.57,31.07,14.69,0,25.67,9.78,12.52,0,0.892
0.351590256313,-0.4768119186026431,2.055230792833481,2.532042711436124,54.63,29.88,38.53,77.2,22.75,0,22.73,6.4,12.56,0.01,0.843
0.5712230537470002,0.1518646610458151,2.285714609151543,2.133849948105726,63.43,29.65,43.88,77.51,18.46,0,23.08,14.23,9.93,0,0.8205
0.529512940379,0.3462951261092513,2.707234933607049,2.360939807497797,60.55,40.7,48.02,81.82,14.37,0,31.23,19.64,8.67,0.02,0.7979999999999999
0.6601904212729998,0.572433260598238,2.160798469144494,1.588365208546256,48.45,17.77,30.95,71.85,31.89,0,3.27,21.65,7.16,0,0.7755
0.4180564000000002,-1.18823550660793,1.157192209982379,2.345427716590308,32.43,11.97,21.37,50.64,42.8,0,-3.46,11.13,13.72,0,0.753
0.301168060729,-1.08496794814097,1.062532459855507,2.147500407996476,35.06,16.16,25.01,47.33,39.39,0,3.31,7.23,12.79,0,0.7304999999999999
0.3987260000000001,-0.568578851048458,1.582172594405287,2.150751445453745,52.18,19.87,34.56,48.71,28.97,0,10.84,8.88,11.65,0,0.708
0.3330936312880001,-0.6076551024396477,1.32070796935771,1.928363071797357,38.76,14.61,26.55,58.7,38.31,0,-2.2,15.32,8.82,0,0.6855
0.158736725297,-0.6892573522837003,0.7906420434607928,1.479899395744493,20.64,1.65,9.79,56.17,53.85,0,-12.54,10.35,13.9,0,0.6629999999999999
0.193461483849,-0.5630730907162996,1.065449585600881,1.628522676317181,35.92,-0.29,17.77,52.35,47.19,0,-11.08,8.1,13.97,0,0.6405
0.2505396499999999,0.2214547136563877,1.612132516387665,1.390677802731278,50.49,16.75,32.83,38.69,31.38,0,5.96,12.7,13.91,0,0.6179999999999999
0.2578184176580001,0.3925103327920705,2.066129979890749,1.673619647098678,60.17,25.77,42.18,52.82,22.03,0,15.58,15.84,13.46,0,0.5954999999999999
0.2848176410330001,0.6470460792951541,2.743711897638767,2.096665818343612,66.67,49.1,54.51,69.11,7.12,0,41.73,18.22,12.79,0,0.573
0.451978760145,1.003883733475771,2.857526253079296,1.853642519603524,70.02,40.55,56.17,62.11,9.72,0,31.26,18.48,10.88,0,0.588
0.3954362420789999,-0.346042278079295,1.916981728255507,2.263024006334802,49.71,24.64,39.73,51.11,27.83,0,16.43,17.92,7.75,0,0.603
0.3449794758120001,-0.9609137995004406,1.54477994219207,2.505693741692512,54.05,19.52,34.34,50.7,28.21,0,9.99,6.8,14.69,0,0.618
0.358341027527,-0.08633335162995602,1.858473695973569,1.944807047603524,60.91,19.6,38.9,49.64,24.75,0,11.81,7.75,14.33,0,0.633
0.324394966691,-0.5113157709251105,1.776320946079295,2.287636717004405,59.63,25.73,41.12,59.31,22.32,0,12.59,15.1,-996,0,0.447
1.539778065841,0.1636142493568283,3.491275903453745,3.327661654096917,63.28,22.96,42.66,69.96,21.88,0,19.04,7.95,19.93,0,0.45
1.612200204046,0.5047612720731277,3.492025838302203,2.987264566229075,66.2,25.65,46.69,60.37,19.08,0,21.48,9.49,20.68,0,0.4195
0.08360322817300002,1.905962600632599,3.665478121311013,1.759515520678415,55.74,41.03,49.68,93.86,16.61,0,34.23,11.31,2.6,0.03,0.389
1.48181970073,2.271913215859032,4.56860290630837,2.296689690449339,75.56,45.33,60.78,73.08,4.55,0,37.67,14.15,9.95,0.01,0.3585
1.602827446134,-1.927512923820265,2.946126164479295,4.873639088299559,58.89,33.31,45.43,57.29,18.9,0,23.85,14.2,20.84,0,0.328
1.526033007823,-0.9034127345735689,3.083373913884582,3.986786648458149,67.05,28.17,48.17,56.78,17.39,0,21.74,11.44,21.17,0,0.3318
1.236418738562,0.06169559471365652,3.417585321330396,3.35588972661674,70.41,42.72,56.38,70.02,8.43,0,37.5,16.06,17.57,0,0.3356
0.3035683201470001,2.285595346155067,3.498582073289868,1.212986727134802,62.91,56.03,59.19,87.24,5.53,0,-996,17.78,3.09,0,0.3394
1.804362830576999,-1.125296085409692,3.364050213753304,4.489346299162995,63.73,31.22,52.96,44.21,17.52,0,24.85,17.5,-996,0,0.3432
1.640525805593,-1.974013586278414,2.147341978038767,4.121355564317181,61.32,28.5,43.9,36.52,20.09,0,20.49,16.85,21.77,0,0.347
1.016181182994,-1.658716597784141,1.886628805334802,3.545345403118942,52.68,25.63,37.57,50.61,25.84,0,16.4,8.6,21.84,0,0.3468
1.109518211384,-1.964851045786784,1.936580072098678,3.901431117885463,69.06,26.15,47.35,48.07,17.39,0,22.69,9.47,20.48,0,0.3466
1.292978957449,-0.7329283690202644,3.006323863755067,3.739252232775331,72.91,44.07,56.58,46.27,6.51,0,38.96,10.79,20.15,0,0.3464
0.6822747118899999,-0.320484209059031,3.496657608015859,3.81714181707489,69.01,36.7,53.43,78.09,12.14,0,33.03,4.42,14.22,0,0.3462
1.2485263,-1.996339559471365,2.656659933039648,4.652999492511013,54.91,33.37,46.3,53.52,20.86,0,26.9,18.18,22.07,0,0.346
0.9267004969879999,-2.332497538696916,2.237412560883701,4.569910099580616,54.14,23.39,38,60.92,26.23,0,14.64,8.22,23.01,0,0.3458
0.9403643222849998,-1.493319821986784,2.770623873237885,4.26394369522467,57.27,23.6,40.1,53.2,24.56,0,17.58,6.48,21.52,0,0.3456
1.062161946231,-0.966401549048458,3.688194019321586,4.654595568370045,68.05,26.78,48.19,42.9,17.58,0,21.64,10.36,22.29,0,0.3454
1.2395911,-0.5398184148185021,4.507414412582379,5.047232827400881,76.51,46.6,61.27,43.43,3.44,0,40.22,21.15,21.57,0,0.3452
1.752793345604,-1.425103295154185,4.741957829339208,6.167061124493392,78.94,48.04,63.52,41.52,1.51,0,43.97,16.54,23.6,0,0.345
1.479466903284,-0.9418727833533038,2.82787673137533,3.769749514728635,79.93,45.87,63.85,63.3,2.1,0,42.71,6.25,30.2,0,0.35
0.357410536458,-0.1860777582660795,3.56371338094097,3.749791139207048,94.15,65.03,80.93,68.18,0,14.59,-996,9.66,30.04,0,0.142
0.331805450877,0.2010989189259912,3.525751126855508,3.324652207929515,92.7,66.31,79.77,71.57,0,14.5,-996,10.44,23.77,0,0.1845
0.5044462785620001,0.3199819311515419,3.705225057935682,3.385243126784141,96.31,73.11,84.63,66.18,0,19.71,-996,14.74,29.77,0,0.227
2.473881034900001,-2.996966253536283,3.844341357976991,6.841307611513275,80.83,43.69,61.2,68.34,2.74,0,41.38,6.04,17.04,0.01,0.666
2.4335305988,-2.682847422605309,4.014501014739823,6.697348437345133,70.63,45.37,59.11,67.7,7,0,44.75,8.01,16.62,0,0.6851
2.4869462537,-3.75454295894071,4.307206931944248,8.061749890884958,82.17,42.67,61.7,72.43,2.58,0,44.25,9.18,16.43,0,0.7042
2.122469335199999,-2.405157952300885,4.534857285929204,6.940015238230089,68.79,51.31,61.28,76.49,4.95,0,-996,13.81,8.14,0,0.7233
1.7881887499,0.7514457380840711,3.673433662128319,2.921987924044248,54.41,46.53,49.99,75.2,14.53,0,40.1,10.78,2.26,0.2,0.7424000000000001
2.2033688258,-4.092611730045134,3.510669027432745,7.603280757477877,61.83,42.27,50.36,65.53,12.95,0,38.27,6.13,14.96,0,0.7615000000000001
2.3131595556,-6.437159686640708,3.387287991456637,9.824447678097345,61.3,42.51,50.48,65.42,13.09,0,38.51,7.5,12.14,0,0.7806
2.228617,-2.36304415692478,3.74339360608407,6.106437763008851,65.75,43.54,53.54,68.24,10.35,0,38.27,11.71,10.11,0,0.7997
2.161234145599999,-3.844047996525664,2.991072040996461,6.835120037522125,58.57,38.87,47.55,70.26,16.28,0,33.62,7.85,15.58,0,0.8188
2.7873001401,-4.983796877431858,3.688491421417699,8.672288298849558,70.14,40.03,55.37,65.93,9.92,0,37.95,10.9,15.46,0,0.8379
2.1127842354,-3.900597073502654,2.789210028512389,6.689807102015045,71.69,37.82,53.22,65.11,10.24,0,34.81,6.93,15.33,0,0.857
2.3226253926,-4.800800708968142,2.933067315456638,7.733868024424781,59.09,42.38,49.48,62,14.27,0,35.86,13.04,9.72,0,0.8627
1.1634505597,-0.747952140655752,2.203359295627433,2.951311436283186,46.8,36.4,41.94,84.12,23.4,0,26.87,10.09,1.89,0.03,0.8684
2.063710861400001,-7.032919270046016,1.928831677741593,8.961750947787614,50.99,24.26,38.03,74.26,27.37,0,15.74,11.26,14.52,0,0.8741
1.3361701,-2.141659079012389,1.726519088421239,3.868178167433629,51.78,19.48,34.85,64.65,29.37,0,11.2,11.43,15.04,0,0.8798
0.9481060201000002,-1.293023922777876,2.216061302885841,3.509085225663717,48.58,37.28,43.39,63.5,22.07,0,29.62,10.4,3.84,0,0.8855
0.805362426,0.6054080810734513,1.938472782666372,1.333064701592921,41.38,22.26,29.68,89.99,33.18,0,9.52,19.67,2.88,0.04,0.8912
0.6558695439000001,-0.3781133941460177,1.371882529314159,1.749995923460177,31,16.34,21.95,83.56,41.33,0,3.02,9.19,15.52,0.08,0.8969
0.6600668467999998,-1.388760536397345,1.882399246080531,3.271159782477876,44.84,16.03,28.55,74.7,34.56,0,9.67,3.13,14.69,0.11,0.9026000000000001
1.8392215607,-1.979426304366372,2.433548539465487,4.412974843831858,68.49,25.91,44.67,61.96,17.8,0,18.36,8.12,14.62,0,0.9083
1.404407507,-2.901817715256637,2.507289310672565,5.409107025929204,68.07,33.79,48.34,69.47,14.07,0,27.43,7.84,14.26,0,0.914
1.7282312,-6.020084867256636,2.396961139380531,8.417046006637168,57.92,31.65,42.24,77.45,20.21,0,19.64,12.84,11.9,0,0.92825
0.8217229450999998,-0.8575779078318583,1.632326975442478,2.489904883274336,31.83,25.06,28.73,93.9,36.55,0,15.32,8.76,2.88,0,0.9425
1.318428428199999,-2.87505506888761,2.218502817262832,5.093557886150443,54.28,20.21,35.46,75.84,27.75,0,15.13,5.61,14.05,0,0.95675
1.093071267,-2.766488407869027,2.232697304166372,4.999185712035398,56.14,26.31,38.81,72.66,23.78,0,20.91,5.03,13.79,0.01,0.9710000000000001
1.2832131844,-2.144395302929203,2.418492769693806,4.562888072623009,59.67,28.32,42.2,67.34,21.01,0,22.05,8.89,11.28,0,0.9852500000000001
1.6065897159,-3.030839088268142,2.8799914689,5.910830557168142,63.75,33.18,47.76,64.27,16.54,0,26.6,11.71,12.37,0,0.9995
2.265323954999999,-3.435369378873451,3.690421586259292,7.125790965132744,69.12,40.74,54.62,56.29,10.07,0,36.18,15.37,12.96,0,1.01375
1.7983633001,-3.398930146760178,3.39337744852301,6.792307595283186,67.84,28.94,51.08,50.75,16.61,0,25.74,10,13.37,0,1.028
1.3290189178,-2.81185150529469,2.955819170246019,5.767670675540709,55.24,26.92,38.91,65.5,23.92,0,16.62,19.28,5.68,0,0.989
1.1709852328,-4.03821275854779,2.847104723938938,6.885317482486726,50.27,20.51,33.05,74.24,29.61,0,11.47,7.12,13.36,0,0.95
0.9137544977,-4.025240933551328,2.355251479192036,6.380492412743363,50.5,23.3,34.99,74.1,28.1,0,16.32,4.65,13.1,0,0.9483999999999999
1.0805499493,-2.64340337081416,3.319576032902655,5.962979403716815,60.26,27.94,41.3,71.11,20.9,0,20.79,7.18,12.63,0,0.9468
1.1313383415,-2.885690082496461,3.028549920937169,5.914240003433629,63.59,26.57,42.79,74.18,19.92,0,23.14,5.06,12.68,0,0.9451999999999999
0.6196798011999998,-0.4326652975858407,3.902955510838938,4.335620808424778,62.76,28.26,49.17,88.92,19.49,0,27.81,6.92,2.98,0.01,0.9436
1.6026554539,-1.617335729100001,3.689513674749558,5.306849403849557,63.9,37.42,51.17,54.99,14.34,0,30.74,16.99,12.66,0,0.942
1.3173942226,-4.454665863435398,2.798700797434778,7.253366660870177,54.1,27.54,40.12,70.04,24.18,0,19.24,8.64,12.66,0,0.9562222222222222
0.6633957271,-3.207282816066371,1.762862569287611,4.97014538535398,34.5,27.27,30.64,79.34,34.12,0,18.06,10.4,5.79,0,0.9704444444444444
0.4957353057999999,-2.156771018413275,1.795802359356638,3.952573377769911,34.42,19.37,27.65,79.37,38.11,0,12.04,5.79,5.24,0,0.9846666666666667
1.2117882981,-1.414995436561062,2.465710930385841,3.880706366946903,51.84,18.14,36.61,67.45,30.01,0,13.49,10.31,12.24,0,0.9988888888888889
0.892646993,-1.990467903639822,2.446919170351328,4.43738707399115,45.94,35.14,41.5,66.45,24.46,0,26.81,13.38,3.41,0,1.013111111111111
0.6199999426999998,-1.336370490724779,2.181152964416814,3.517523455141594,35.11,29.22,31.16,79.89,32.84,0,19.66,9.6,2.19,0,1.027333333333333
0.6236685577000001,-2.665799017136284,1.99042845900531,4.656227476141592,37.21,28.55,32.87,74.45,32.12,0,17.59,10.48,3.83,0,1.041555555555556
0.8766110245999996,-3.69559884402478,1.763731871107965,5.459330715132742,45.86,16.25,31.02,66.77,33.94,0,8.01,6.17,12.28,0,1.055777777777778
0.8749968120999999,-2.9888291979,2.075541006799114,5.064370204699116,48.97,18.83,32.07,65.39,31.1,0,10.97,4.92,12.41,0,1.07
0.7877719080000001,-2.140725001539824,2.783957229955752,4.924682231495574,57.42,26.46,42.82,75.69,23.06,0,23.08,7.09,12.9,0.16,0.8
0.8045179619999998,-1.192326608763717,2.524863690262832,3.717190299026549,40.4,16.25,27.46,65.88,36.68,0,5.61,7.69,15.2,0,0.758
0.7017460799999998,-0.8969803450008847,3.000363717034514,3.897344062035399,56.16,17.75,37.92,81.08,28.04,0,10.77,7.65,8.52,0,0.7707692307692308
0.6644170627999998,-0.370545884155752,3.641431548058407,4.01197743221416,58.05,37.76,46.52,95.57,17.1,0,34.55,5.13,4.96,0.01,0.7835384615384615
1.0192954668,-1.119619923626548,4.654061763276107,5.773681686902655,64.6,47.77,56.79,89.52,8.82,0,44.23,15.56,6.53,0,0.7963076923076924
2.160024739999999,-1.845032535605311,5.136042651562833,6.981075187168143,71.42,55.83,61.3,76,1.37,0,-996,19.62,13.78,0,0.8090769230769231
1.364739745,-3.684249239145133,3.496386532093806,7.180635771238938,56.48,38.09,46.61,78.8,17.71,0,30.52,11.04,12.52,0,0.8218461538461539
0.7052077400000002,-0.3668946103831857,2.766590351625665,3.133484962008851,38.14,30.93,35.48,99.56,30.47,0,22.04,8.27,3.32,0.01,0.8346153846153846
0.7363796889999998,-0.1439722723699114,2.142873758930973,2.286846031300885,34.42,29.67,31.79,100,32.95,0,17.11,-996,2.83,0.41,0.8473846153846154
1.34515202,-2.242592873840707,1.507085879575222,3.749678753415929,30.01,16.32,21.2,85.12,41.84,0,0.74,15.4,13.89,0.08,0.8601538461538462
1.01741414,-0.738778026631858,2.962127145934513,3.700905172566372,31.41,10.35,20.45,72.48,44.12,0,0.26,5.24,16.18,0.07,0.8729230769230769
1.037041285,-0.3993457944743363,2.408565554729204,2.80791134920354,39.02,23.9,31.09,60.39,33.54,0,12.95,10.09,6.75,0.04,0.8856923076923078
0.735843942,-0.4722211146106193,2.741960403,3.214181517610621,42.77,31.59,37.1,94.02,27.82,0,20.78,11.1,3.43,0.01,0.8984615384615385
1.308609534,-2.987356169867255,3.39742012022124,6.384776290088496,51.01,39.47,44.36,97.72,19.76,0,30.3,9.69,4.16,0.2,0.9112307692307693
2.322283008000001,-3.589147912229204,3.459366858735399,7.048514770964601,54.7,28.86,39.85,66.08,23.22,0,21.05,10.51,17.66,0,0.924
2.950170899999999,-0.854079292035398,4.31376840262832,5.167847694663718,59.65,34.34,48.34,49.71,18.01,0,26.97,19.04,11.58,0,0.9085833333333334
2.462086330000001,-2.762908461023894,5.0518433511,7.814751812123895,68.36,42.37,54.23,47.15,9.64,0,34.72,12,11.8,0,0.8931666666666667
